"name","id","nametype","recclass","mass..g.","fall","year","reclat","reclong","GeoLocation","mass","log_mass"
"Yamato 74147",24525,"Valid","H4",5.93,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.93,0.773054693364263
"Yamato 74148",24526,"Valid","H5",1.02,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.02,0.00860017176191757
"Yamato 74149",24527,"Valid","H6",0.7,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.7,-0.154901959985743
"Yamato 74152",24530,"Valid","H4",3.92,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.92,0.593286067020457
"Yamato 74155",24533,"Valid","H4",3073.4,"Found",1974,-71.81833,36.11944,"(-71.81833, 36.11944)",3073.4,3.48761908693639
"Yamato 74156",24534,"Valid","H4",714.7,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",714.7,2.85412378210117
"Yamato 74157",24535,"Valid","L6",44.31,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",44.31,1.64650175003161
"Yamato 74158",24536,"Valid","L6",91.5,"Found",1974,-71.81722,36.12778,"(-71.81722, 36.12778)",91.5,1.96142109406645
"Yamato 74161",24539,"Valid","L6",42.09,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",42.09,1.62417892574802
"Yamato 74163",24541,"Valid","H5",134.2,"Found",1974,-71.74167,35.91944,"(-71.74167, 35.91944)",134.2,2.12775251583297
"Yamato 74164",24542,"Valid","L6",248.8,"Found",1974,-71.7375,35.89167,"(-71.7375, 35.89167)",248.8,2.39585037601878
"Yamato 74173",24551,"Valid","L6",17.1,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",17.1,1.23299611039215
"Yamato 74174",24552,"Valid","L6",20.9,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",20.9,1.32014628611105
"Yamato 74175",24553,"Valid","L6",23.1,"Found",1974,-71.73472,35.45,"(-71.73472, 35.45)",23.1,1.36361197989214
"Yamato 74176",24554,"Valid","L6",4.7,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.7,0.672097857935718
"Yamato 74177",24555,"Valid","L6",4.09,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.09,0.611723308007342
"Yamato 74178",24556,"Valid","L6",7.2,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.2,0.857332496431269
"Yamato 74179",24557,"Valid","L6",7.43,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.43,0.870988813760575
"Yamato 74180",24558,"Valid","L6",3.73,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.73,0.571708831808688
"Yamato 74181",24559,"Valid","L6",1.67,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.67,0.222716471147583
"Yamato 74182",24560,"Valid","L6",10.7,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",10.7,1.02938377768521
"Yamato 74183",24561,"Valid","L6",3,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3,0.477121254719662
"Yamato 74184",24562,"Valid","L6",2.52,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.52,0.401400540781544
"Yamato 74185",24563,"Valid","L6",0.39,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.39,-0.408935392973501
"Yamato 74186",24564,"Valid","H4",5.17,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.17,0.713490543093943
"Yamato 74187",24565,"Valid","H5",6.5,"Found",1974,-71.80417,35.39722,"(-71.80417, 35.39722)",6.5,0.812913356642856
"Yamato 74188",24566,"Valid","H5",6.82,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.82,0.833784374656479
"Yamato 74189",24567,"Valid","H6",1.54,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.54,0.187520720836463
"Yamato 74190",24568,"Valid","L6",3235.7,"Found",1974,-71.83056,35.44444,"(-71.83056, 35.44444)",3235.7,3.50996824891543
"Yamato 74192",24570,"Valid","H5",420.3,"Found",1974,-71.61167,35.25833,"(-71.61167, 35.25833)",420.3,2.62355939000544
"Yamato 74193",24571,"Valid","H5",1818.5,"Found",1974,-71.64306,35.59444,"(-71.64306, 35.59444)",1818.5,3.25971330539073
"Yamato 74194",24572,"Valid","H5",4.78,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.78,0.679427896612119
"Yamato 74195",24573,"Valid","H5",3.55,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.55,0.550228353055094
"Yamato 74196",24574,"Valid","H5",2.79,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.79,0.445604203273598
"Yamato 74197",24575,"Valid","H5",5.27,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.27,0.721810615212547
"Yamato 74198",24576,"Valid","H6",5.7,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.7,0.755874855672491
"Yamato 74199",24577,"Valid","H5",3.28,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.28,0.515873843711679
"Yamato 74200",24578,"Valid","H5",5.07,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.07,0.705007959333336
"Yamato 74201",24579,"Valid","H5",5,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5,0.698970004336019
"Yamato 74203",24581,"Valid","H5",11.2,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",11.2,1.04921802267018
"Yamato 74204",24582,"Valid","H5",5,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5,0.698970004336019
"Yamato 74205",24583,"Valid","H5",3.4,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.4,0.531478917042255
"Yamato 74206",24584,"Valid","H5",6.44,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.44,0.808885867359812
"Yamato 74207",24585,"Valid","H5",4.15,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.15,0.618048096712093
"Yamato 74208",24586,"Valid","H5",7.74,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.74,0.888740960682893
"Yamato 74209",24587,"Valid","H5",4.98,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.98,0.697229342759718
"Yamato 74210",24588,"Valid","H5",7.93,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.93,0.899273187317604
"Yamato 74211",24589,"Valid","H5",4.53,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.53,0.656098202012832
"Yamato 74212",24590,"Valid","H5",2.16,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.16,0.334453751150931
"Yamato 74213",24591,"Valid","H5",6.3,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.3,0.799340549453582
"Yamato 74214",24592,"Valid","H5",6.78,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.78,0.831229693867063
"Yamato 74215",24593,"Valid","H5",2.75,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.75,0.439332693830263
"Yamato 74216",24594,"Valid","H5",3.49,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.49,0.54282542695918
"Yamato 74217",24595,"Valid","H5",8.06,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.06,0.906335041805091
"Yamato 74218",24596,"Valid","H5",6.54,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.54,0.815577748324267
"Yamato 74219",24597,"Valid","H5",9.11,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",9.11,0.959518376972998
"Yamato 74220",24598,"Valid","H5",5.8,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.8,0.763427993562937
"Yamato 74221",24599,"Valid","H5",8.45,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.45,0.926856708949692
"Yamato 74222",24600,"Valid","H5",8.16,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.16,0.911690158753861
"Yamato 74223",24601,"Valid","H5",6.14,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.14,0.788168371141168
"Yamato 74224",24602,"Valid","H5",5.16,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.16,0.712649701627211
"Yamato 74225",24603,"Valid","H5",2.5,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.5,0.397940008672038
"Yamato 74226",24604,"Valid","H5",4.84,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.84,0.684845361644412
"Yamato 74227",24605,"Valid","H5",8.96,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.96,0.952308009662125
"Yamato 74228",24606,"Valid","H5",11.63,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",11.63,1.06557971472845
"Yamato 74229",24607,"Valid","H5",9.05,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",9.05,0.956648579205203
"Yamato 74230",24608,"Valid","H5",4.44,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.44,0.64738297011462
"Yamato 74231",24609,"Valid","H5",3.66,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.66,0.563481085394411
"Yamato 74232",24610,"Valid","L6",1.89,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.89,0.276461804173244
"Yamato 74233",24611,"Valid","H5",0.23,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.23,-0.638272163982407
"Yamato 74234",24612,"Valid","H5",25.9,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",25.9,1.41329976408125
"Yamato 74235",24613,"Valid","H5",14.69,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",14.69,1.16702179579026
"Yamato 74236",24614,"Valid","H5",12.6,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",12.6,1.10037054511756
"Yamato 74237",24615,"Valid","H5",8.16,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.16,0.911690158753861
"Yamato 74238",24616,"Valid","H5",6.9,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.9,0.838849090737255
"Yamato 74239",24617,"Valid","H5",7.55,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.55,0.877946951629188
"Yamato 74240",24618,"Valid","H5",4.18,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.18,0.621176281775035
"Yamato 74241",24619,"Valid","H5",3.69,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.69,0.56702636615906
"Yamato 74242",24620,"Valid","H5",1.72,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.72,0.235528446907549
"Yamato 74243",24621,"Valid","H5",1.14,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.14,0.0569048513364726
"Yamato 74244",24622,"Valid","H5",9.8,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",9.8,0.991226075692495
"Yamato 74245",24623,"Valid","H5",7.12,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.12,0.852479993636856
"Yamato 74246",24624,"Valid","H5",11.4,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",11.4,1.05690485133647
"Yamato 74247",24625,"Valid","H5",5.66,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.66,0.752816431188271
"Yamato 74248",24626,"Valid","H5",7.82,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.82,0.893206753059848
"Yamato 74249",24627,"Valid","H5",7.1,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.1,0.851258348719075
"Yamato 74250",24628,"Valid","H5",7.2,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.2,0.857332496431269
"Yamato 74251",24629,"Valid","H5",5.73,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.73,0.75815462196739
"Yamato 74252",24630,"Valid","H5",5.14,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.14,0.710963118995276
"Yamato 74253",24631,"Valid","H5",1.14,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.14,0.0569048513364726
"Yamato 74254",24632,"Valid","H5",7.97,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.97,0.901458321396112
"Yamato 74255",24633,"Valid","H5",5.06,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.06,0.704150516839799
"Yamato 74256",24634,"Valid","H5",4.96,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.96,0.695481676490197
"Yamato 74257",24635,"Valid","H5",4.45,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.45,0.648360010980932
"Yamato 74258",24636,"Valid","H5",2.61,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.61,0.416640507338281
"Yamato 74259",24637,"Valid","H5",2.24,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.24,0.350248018334163
"Yamato 74260",24638,"Valid","H5",2.62,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.62,0.418301291319745
"Yamato 74261",24639,"Valid","H5",1.07,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.07,0.0293837776852097
"Yamato 74262",24640,"Valid","H5",0.71,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.71,-0.148741651280925
"Yamato 74263",24641,"Valid","H5",0.83,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.83,-0.0809219076239261
"Yamato 74264",24642,"Valid","H5",0.44,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.44,-0.356547323513813
"Yamato 74265",24643,"Valid","H5",11.4,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",11.4,1.05690485133647
"Yamato 74266",24644,"Valid","H5",5.5,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.5,0.740362689494244
"Yamato 74267",24645,"Valid","H5",3.47,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.47,0.540329474790874
"Yamato 74268",24646,"Valid","H5",5.43,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.43,0.734799829588847
"Yamato 74269",24647,"Valid","H5",5.09,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.09,0.706717782336759
"Yamato 74270",24648,"Valid","H5",5.08,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.08,0.705863712283919
"Yamato 74271",24649,"Valid","H5",4.4,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.4,0.643452676486187
"Yamato 74272",24650,"Valid","H5",5.01,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.01,0.699837725867246
"Yamato 74273",24651,"Valid","H5",2.82,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.82,0.450249108319361
"Yamato 74274",24652,"Valid","H5",2.33,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.33,0.367355921026019
"Yamato 74275",24653,"Valid","H5",8.82,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.82,0.94546858513182
"Yamato 74276",24654,"Valid","H5",7.12,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.12,0.852479993636856
"Yamato 74277",24655,"Valid","H5",6.31,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.31,0.800029359244134
"Yamato 74278",24656,"Valid","H5",4.25,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.25,0.628388930050311
"Yamato 74279",24657,"Valid","H5",5.03,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.03,0.701567985055927
"Yamato 74280",24658,"Valid","H5",4.66,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.66,0.66838591669
"Yamato 74281",24659,"Valid","H5",5.39,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.39,0.731588765186739
"Yamato 74282",24660,"Valid","H5",4.06,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.06,0.608526033577194
"Yamato 74283",24661,"Valid","H5",3.6,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.6,0.556302500767287
"Yamato 74284",24662,"Valid","H5",2.55,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.55,0.406540180433955
"Yamato 74285",24663,"Valid","H5",8.26,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.26,0.916980047320382
"Yamato 74286",24664,"Valid","H5",5.77,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.77,0.761175813155731
"Yamato 74287",24665,"Valid","H5",7.57,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",7.57,0.879095879500073
"Yamato 74288",24666,"Valid","H5",4.89,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.89,0.68930885912362
"Yamato 74289",24667,"Valid","H5",4.04,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.04,0.606381365110605
"Yamato 74290",24668,"Valid","H5",4.9,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.9,0.690196080028514
"Yamato 74291",24669,"Valid","H5",4.83,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.83,0.683947130751512
"Yamato 74292",24670,"Valid","H5",3.5,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.5,0.544068044350276
"Yamato 74293",24671,"Valid","H5",2.39,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.39,0.378397900948138
"Yamato 74294",24672,"Valid","H5",1.49,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.49,0.173186268412274
"Yamato 74295",24673,"Valid","H5",11.16,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",11.16,1.04766419460156
"Yamato 74296",24674,"Valid","H5",5.85,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.85,0.76715586608218
"Yamato 74297",24675,"Valid","H5",3.85,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.85,0.585460729508501
"Yamato 74298",24676,"Valid","H5",6.25,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.25,0.795880017344075
"Yamato 74299",24677,"Valid","H5",3.12,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.12,0.494154594018443
"Yamato 74300",24678,"Valid","H5",4.17,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.17,0.620136054973757
"Yamato 74301",24679,"Valid","H5",3.98,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.98,0.599883072073688
"Yamato 74302",24680,"Valid","H5",6.37,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.37,0.80413943233535
"Yamato 74303",24681,"Valid","H5",1.45,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.45,0.161368002234975
"Yamato 74304",24682,"Valid","H5",2.12,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.12,0.326335860928751
"Yamato 74305",24683,"Valid","H5",5.56,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.56,0.745074791582057
"Yamato 74306",24684,"Valid","H5",5,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5,0.698970004336019
"Yamato 74307",24685,"Valid","H5",3.87,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.87,0.587710965018911
"Yamato 74308",24686,"Valid","H5",3.01,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.01,0.478566495593843
"Yamato 74309",24687,"Valid","H5",3.06,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.06,0.48572142648158
"Yamato 74310",24688,"Valid","H5",3.42,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.42,0.534026106056135
"Yamato 74311",24689,"Valid","H5",1.34,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.34,0.127104798364808
"Yamato 74312",24690,"Valid","H5",1.39,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.39,0.143014800254095
"Yamato 74313",24691,"Valid","H5",0.79,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.79,-0.102372908709559
"Yamato 74314",24692,"Valid","H5",0.34,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.34,-0.468521082957745
"Yamato 74315",24693,"Valid","H5",5.54,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",5.54,0.74350976472843
"Yamato 74316",24694,"Valid","H5",8.75,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.75,0.942008053022313
"Yamato 74317",24695,"Valid","H5",6.23,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.23,0.79448804665917
"Yamato 74318",24696,"Valid","H5",4.74,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.74,0.675778341674085
"Yamato 74319",24697,"Valid","H5",6.4,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",6.4,0.806179973983887
"Yamato 74320",24698,"Valid","H5",3.24,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.24,0.510545010206612
"Yamato 74321",24699,"Valid","H5",2.69,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.69,0.429752280002408
"Yamato 74322",24700,"Valid","H5",1.68,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.68,0.225309281725863
"Yamato 74323",24701,"Valid","H5",0.67,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.67,-0.173925197299174
"Yamato 74324",24702,"Valid","H5",0.54,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.54,-0.267606240177031
"Yamato 74325",24703,"Valid","H5",8.57,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.57,0.932980821923198
"Yamato 74326",24704,"Valid","H5",4.12,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.12,0.614897216033135
"Yamato 74327",24705,"Valid","H5",2.89,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.89,0.460897842756548
"Yamato 74328",24706,"Valid","H5",4.24,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.24,0.627365856592733
"Yamato 74329",24707,"Valid","H5",2.81,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.81,0.44870631990508
"Yamato 74330",24708,"Valid","H5",2.17,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.17,0.33645973384853
"Yamato 74331",24709,"Valid","H5",2.22,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.22,0.346352974450639
"Yamato 74332",24710,"Valid","H5",2.19,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.19,0.340444114840118
"Yamato 74333",24711,"Valid","H5",0.98,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.98,-0.00877392430750515
"Yamato 74334",24712,"Valid","H5",1.06,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.06,0.0253058652647703
"Yamato 74335",24713,"Valid","H5",4.17,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",4.17,0.620136054973757
"Yamato 74336",24714,"Valid","H5",3.72,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.72,0.570542939881898
"Yamato 74337",24715,"Valid","H5",3.12,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",3.12,0.494154594018443
"Yamato 74338",24716,"Valid","H5",2.09,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.09,0.320146286111054
"Yamato 74339",24717,"Valid","H5",1.85,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.85,0.267171728403014
"Yamato 74340",24718,"Valid","H5",1.21,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.21,0.0827853703164501
"Yamato 74341",24719,"Valid","H5",0.86,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.86,-0.0655015487564323
"Yamato 74342",24720,"Valid","H5",0.79,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.79,-0.102372908709559
"Yamato 74343",24721,"Valid","H5",42.38,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",42.38,1.62716095237478
"Yamato 74345",24723,"Valid","H6",8.41,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",8.41,0.924795995797912
"Yamato 74346",24724,"Valid","H5",82.35,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",82.35,1.91566360350577
"Yamato 74348",24726,"Valid","H5",24,"Found",1974,-71.7625,35.9,"(-71.7625, 35.9)",24,1.38021124171161
"Yamato 74349",24727,"Valid","H5",5,"Found",1974,-71.7625,35.9,"(-71.7625, 35.9)",5,0.698970004336019
"Yamato 74350",24728,"Valid","H5",4.78,"Found",1974,-71.7625,35.9,"(-71.7625, 35.9)",4.78,0.679427896612119
"Yamato 74351",24729,"Valid","H5",3.4,"Found",1974,-71.7625,35.9,"(-71.7625, 35.9)",3.4,0.531478917042255
"Yamato 74352",24730,"Valid","H5",4.92,"Found",1974,-71.7625,35.9,"(-71.7625, 35.9)",4.92,0.69196510276736
"Yamato 74353",24731,"Valid","H5",1.55,"Found",1974,-71.7625,35.9,"(-71.7625, 35.9)",1.55,0.190331698170291
"Yamato 74354",24732,"Valid","L6",2721.1,"Found",1974,-71.76944,35.76111,"(-71.76944, 35.76111)",2721.1,3.43474450232741
"Yamato 74358",24736,"Valid","L6",2.94,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",2.94,0.468347330412157
"Yamato 74362",24740,"Valid","L6",4175,"Found",1974,-71.78889,35.80278,"(-71.78889, 35.80278)",4175,3.62065647981962
"Yamato 74363",24741,"Valid","H4",1.01,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",1.01,0.00432137378264258
"Yamato 74364",24742,"Valid","H4",757.8,"Found",1974,-71.79167,35.79444,"(-71.79167, 35.79444)",757.8,2.87955460093897
"Yamato 74365",24743,"Valid","H6",0.67,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.67,-0.173925197299174
"Yamato 74366",24744,"Valid","L6",0.25,"Found",1974,-71.5,35.66667,"(-71.5, 35.66667)",0.25,-0.602059991327962
